sample,condition,raw
TR_04,Recurrent,17221
TR_04,Recurrent,46893
TR_04,Recurrent,14976
TR_04,Recurrent,11152
TR_04,Recurrent,39003
TR_04,Recurrent,19460
TR_04,Recurrent,3331
TR_04,Recurrent,47820
TR_04,Recurrent,15226
TR_04,Recurrent,28203
TR_04,Recurrent,31200
TR_04,Recurrent,21990
TR_04,Recurrent,18969
TR_04,Recurrent,20924
TR_04,Recurrent,5598
TR_04,Recurrent,31414
TR_04,Recurrent,1221
TR_04,Recurrent,19820
TR_04,Recurrent,29456
TR_04,Recurrent,23394
TR_04,Recurrent,20563
TR_04,Recurrent,19098
TR_04,Recurrent,35084
TR_04,Recurrent,19373
TR_04,Recurrent,10650
TR_04,Recurrent,20523
TR_04,Recurrent,20690
TR_04,Recurrent,33307
TR_04,Recurrent,21705
TR_04,Recurrent,11940
TR_04,Recurrent,1833
TR_04,Recurrent,51284
TR_04,Recurrent,24965
TR_04,Recurrent,29675
TR_04,Recurrent,4124
TR_04,Recurrent,35768
TR_04,Recurrent,1579
TR_04,Recurrent,16818
TR_04,Recurrent,54952
TR_04,Recurrent,14304
TR_04,Recurrent,15949
TR_04,Recurrent,25386
TR_04,Recurrent,16313
TR_04,Recurrent,13001
TR_04,Recurrent,27162
TR_04,Recurrent,56952
TR_04,Recurrent,23761
TR_04,Recurrent,19767
TR_04,Recurrent,12905
TR_04,Recurrent,33215
TR_04,Recurrent,19145
TR_04,Recurrent,23013
TR_04,Recurrent,35585
TR_04,Recurrent,7176
TR_04,Recurrent,52363
TR_04,Recurrent,30073
TR_04,Recurrent,2271
TR_04,Recurrent,9984
TR_04,Recurrent,26761
TR_04,Recurrent,20727
TR_04,Recurrent,18513
TR_04,Recurrent,18918
TR_04,Recurrent,10758
TR_04,Recurrent,6207
TR_04,Recurrent,2373
TR_04,Recurrent,1222
TR_04,Recurrent,15962
TR_04,Recurrent,4815
TR_04,Recurrent,15837
TR_04,Recurrent,43586
TR_04,Recurrent,5998
TR_04,Recurrent,18747
TR_04,Recurrent,40245
TR_04,Recurrent,42417
TR_04,Recurrent,17130
TR_04,Recurrent,28459
TR_04,Recurrent,27033
TR_04,Recurrent,5850
TR_04,Recurrent,45976
TR_04,Recurrent,12184
TR_04,Recurrent,21879
TR_04,Recurrent,1529
TR_04,Recurrent,41464
TR_04,Recurrent,21469
TR_04,Recurrent,11181
TR_04,Recurrent,23676
TR_04,Recurrent,29057
TR_04,Recurrent,35274
TR_04,Recurrent,34673
TR_04,Recurrent,27412
TR_04,Recurrent,2765
TR_04,Recurrent,26241
TR_04,Recurrent,34664
TR_04,Recurrent,3513
TR_04,Recurrent,4251
TR_04,Recurrent,3780
TR_04,Recurrent,36700
TR_04,Recurrent,16027
TR_04,Recurrent,24895
TR_04,Recurrent,24486
TR_04,Recurrent,17142
TR_04,Recurrent,20822
TR_04,Recurrent,14005
TR_04,Recurrent,15612
TR_04,Recurrent,2345
TR_04,Recurrent,3414
TR_04,Recurrent,21044
TR_04,Recurrent,19328
TR_04,Recurrent,26449
TR_04,Recurrent,19110
TR_04,Recurrent,37323
TR_04,Recurrent,31458
TR_04,Recurrent,29018
TR_04,Recurrent,26458
TR_04,Recurrent,33425
TR_04,Recurrent,15828
TR_04,Recurrent,22021
TR_04,Recurrent,31167
TR_04,Recurrent,3904
TR_04,Recurrent,25581
TR_04,Recurrent,19491
TR_04,Recurrent,48829
TR_04,Recurrent,22176
TR_04,Recurrent,4220
TR_04,Recurrent,29605
TR_04,Recurrent,32406
TR_04,Recurrent,1421
TR_04,Recurrent,4532
TR_04,Recurrent,3658
TR_04,Recurrent,27181
TR_04,Recurrent,8747
TR_04,Recurrent,31741
TR_04,Recurrent,2010
TR_04,Recurrent,32033
TR_04,Recurrent,1783
TR_04,Recurrent,15976
TR_04,Recurrent,16927
TR_04,Recurrent,32188
TR_04,Recurrent,29866
TR_04,Recurrent,26817
TR_04,Recurrent,13231
TR_04,Recurrent,21183
TR_04,Recurrent,37782
TR_04,Recurrent,20271
TR_04,Recurrent,14154
TR_04,Recurrent,16363
TR_04,Recurrent,32415
TR_04,Recurrent,24563
TR_04,Recurrent,14014
TR_04,Recurrent,21555
TR_04,Recurrent,20230
TR_04,Recurrent,42606
TR_04,Recurrent,29910
TR_04,Recurrent,1779
TR_04,Recurrent,18849
TR_04,Recurrent,33411
TR_04,Recurrent,17104
TR_04,Recurrent,16823
TR_04,Recurrent,22936
TR_04,Recurrent,27616
TR_04,Recurrent,16594
TR_04,Recurrent,14372
TR_04,Recurrent,20814
TR_04,Recurrent,16518
TR_04,Recurrent,23037
TR_04,Recurrent,13626
TR_04,Recurrent,24584
TR_04,Recurrent,21956
TR_04,Recurrent,24035
TR_04,Recurrent,43434
TR_04,Recurrent,2363
TR_04,Recurrent,29957
TR_04,Recurrent,19995
TR_04,Recurrent,30863
TR_04,Recurrent,2013
TR_04,Recurrent,21629
TR_04,Recurrent,16431
TR_04,Recurrent,12850
TR_04,Recurrent,19357
TR_04,Recurrent,20975
TR_04,Recurrent,26961
TR_04,Recurrent,35193
TR_04,Recurrent,22660
TR_04,Recurrent,4284
TR_04,Recurrent,4754
TR_04,Recurrent,4988
TR_04,Recurrent,32589
TR_04,Recurrent,51895
TR_04,Recurrent,22613
TR_04,Recurrent,5414
TR_04,Recurrent,16774
TR_04,Recurrent,25276
TR_04,Recurrent,27754
TR_04,Recurrent,45910
TR_04,Recurrent,39926
TR_04,Recurrent,3813
TR_04,Recurrent,4207
TR_04,Recurrent,24556
TR_04,Recurrent,14592
TR_04,Recurrent,31754
TR_04,Recurrent,9538
TR_04,Recurrent,21636
TR_04,Recurrent,1564
TR_04,Recurrent,23879
TR_04,Recurrent,1413
TR_04,Recurrent,20355
TR_04,Recurrent,33346
TR_04,Recurrent,32474
TR_04,Recurrent,16798
TR_04,Recurrent,22358
TR_04,Recurrent,21759
TR_04,Recurrent,21662
TR_04,Recurrent,60888
TR_04,Recurrent,1735
TR_04,Recurrent,19367
TR_04,Recurrent,21679
TR_04,Recurrent,13694
TR_04,Recurrent,35757
TR_04,Recurrent,49480
TR_04,Recurrent,16885
TR_04,Recurrent,12431
TR_04,Recurrent,35790
TR_04,Recurrent,16915
TR_04,Recurrent,22246
TR_04,Recurrent,16891
TR_04,Recurrent,31603
TR_04,Recurrent,23847
TR_04,Recurrent,13053
TR_04,Recurrent,45017
TR_04,Recurrent,30588
TR_04,Recurrent,16672
TR_04,Recurrent,1522
TR_04,Recurrent,39828
TR_04,Recurrent,17938
TR_04,Recurrent,36179
TR_04,Recurrent,1287
TR_04,Recurrent,21859
TR_04,Recurrent,18757
TR_04,Recurrent,26636
TR_04,Recurrent,2358
TR_04,Recurrent,31905
TR_04,Recurrent,16998
TR_04,Recurrent,17511
TR_04,Recurrent,26210
TR_04,Recurrent,22559
TR_04,Recurrent,18958
TR_04,Recurrent,23801
TR_04,Recurrent,6194
TR_04,Recurrent,16291
TR_04,Recurrent,23940
TR_04,Recurrent,23130
TR_04,Recurrent,9474
TR_04,Recurrent,18687
TR_04,Recurrent,12085
TR_04,Recurrent,13099
TR_04,Recurrent,28820
TR_04,Recurrent,28983
TR_04,Recurrent,14168
TR_04,Recurrent,21188
TR_04,Recurrent,55729
TR_04,Recurrent,33796
TR_04,Recurrent,11615
TR_04,Recurrent,19438
TR_04,Recurrent,5176
TR_04,Recurrent,30398
TR_04,Recurrent,3118
TR_04,Recurrent,38798
TR_04,Recurrent,4303
TR_04,Recurrent,3617
TR_04,Recurrent,32476
TR_04,Recurrent,3827
TR_04,Recurrent,36681
TR_04,Recurrent,34871
TR_04,Recurrent,14779
TR_04,Recurrent,53980
TR_04,Recurrent,2277
TR_04,Recurrent,3710
TR_04,Recurrent,44370
TR_04,Recurrent,2745
TR_04,Recurrent,3735
TR_04,Recurrent,16296
TR_04,Recurrent,16504
TR_04,Recurrent,3443
TR_04,Recurrent,39655
TR_04,Recurrent,35711
TR_04,Recurrent,5537
TR_04,Recurrent,6322
TR_04,Recurrent,19995
TR_04,Recurrent,35230
TR_04,Recurrent,9277
TR_04,Recurrent,40672
TR_04,Recurrent,28769
TR_04,Recurrent,54344
TR_04,Recurrent,13563
TR_04,Recurrent,16259
TR_04,Recurrent,16943
TR_04,Recurrent,29380
TR_04,Recurrent,23845
TR_04,Recurrent,18009
TR_04,Recurrent,9923
TR_04,Recurrent,37640
TR_04,Recurrent,5022
TR_04,Recurrent,9967
TR_04,Recurrent,14064
TR_04,Recurrent,19120
TR_04,Recurrent,13701
TR_04,Recurrent,26176
TR_04,Recurrent,1230
TR_04,Recurrent,46615
TR_04,Recurrent,3139
TR_04,Recurrent,14334
TR_04,Recurrent,26763
TR_04,Recurrent,1609
TR_04,Recurrent,29993
TR_04,Recurrent,28957
TR_04,Recurrent,17474
TR_04,Recurrent,45920
TR_04,Recurrent,2340
TR_04,Recurrent,17629
TR_04,Recurrent,22229
TR_04,Recurrent,14229
TR_04,Recurrent,26867
TR_04,Recurrent,4388
TR_04,Recurrent,13973
TR_04,Recurrent,10212
TR_04,Recurrent,19528
TR_04,Recurrent,2162
TR_04,Recurrent,10947
TR_04,Recurrent,18507
TR_04,Recurrent,1788
TR_04,Recurrent,40935
TR_04,Recurrent,30349
TR_04,Recurrent,13773
TR_04,Recurrent,19086
TR_04,Recurrent,11211
TR_04,Recurrent,4813
TR_04,Recurrent,2839
TR_04,Recurrent,23227
TR_04,Recurrent,30560
TR_04,Recurrent,24325
TR_04,Recurrent,29748
TR_04,Recurrent,22989
TR_04,Recurrent,47930
TR_04,Recurrent,25524
TR_04,Recurrent,38740
TR_04,Recurrent,3480
TR_04,Recurrent,1965
TR_04,Recurrent,34850
TR_04,Recurrent,21846
TR_04,Recurrent,16907
TR_04,Recurrent,26861
TR_04,Recurrent,24063
TR_04,Recurrent,30135
TR_04,Recurrent,29848
TR_04,Recurrent,18120
TR_04,Recurrent,1622
TR_04,Recurrent,14033
TR_04,Recurrent,25732
TR_04,Recurrent,45338
TR_04,Recurrent,24824
TR_04,Recurrent,19362
TR_04,Recurrent,13862
TR_04,Recurrent,49570
TR_04,Recurrent,4059
TR_04,Recurrent,27649
TR_04,Recurrent,49920
TR_04,Recurrent,10084
TR_04,Recurrent,16225
TR_04,Recurrent,41593
TR_04,Recurrent,13970
TR_04,Recurrent,20394
TR_04,Recurrent,21857
TR_04,Recurrent,17232
TR_04,Recurrent,27041
TR_04,Recurrent,3673
TR_04,Recurrent,7899
TR_04,Recurrent,48555
TR_04,Recurrent,34842
TR_04,Recurrent,48320
TR_04,Recurrent,2686
TR_04,Recurrent,15627
TR_04,Recurrent,34782
TR_04,Recurrent,19045
TR_04,Recurrent,13829
TR_04,Recurrent,23057
TR_04,Recurrent,33809
TR_04,Recurrent,1811
TR_04,Recurrent,35571
TR_04,Recurrent,32961
TR_04,Recurrent,25192
TR_04,Recurrent,5093
TR_04,Recurrent,20163
TR_04,Recurrent,35737
TR_04,Recurrent,7522
TR_04,Recurrent,1727
TR_04,Recurrent,36888
TR_04,Recurrent,1997
TR_04,Recurrent,18394
TR_04,Recurrent,30436
TR_04,Recurrent,40553
TR_04,Recurrent,28674
TR_04,Recurrent,38252
TR_04,Recurrent,42758
TR_04,Recurrent,47294
TR_04,Recurrent,41947
TR_04,Recurrent,21588
TR_04,Recurrent,32528
TR_04,Recurrent,9876
TR_04,Recurrent,11166
TR_04,Recurrent,19526
TR_04,Recurrent,18162
TR_04,Recurrent,25471
TR_04,Recurrent,37703
TR_04,Recurrent,24509
TR_04,Recurrent,17100
TR_04,Recurrent,25430
TR_04,Recurrent,1980
TR_04,Recurrent,16665
TR_04,Recurrent,4386
TR_04,Recurrent,19560
TR_04,Recurrent,9282
TR_04,Recurrent,22117
TR_04,Recurrent,29575
TR_04,Recurrent,25818
TR_04,Recurrent,2056
TR_04,Recurrent,35776
TR_04,Recurrent,3467
TR_04,Recurrent,16909
TR_04,Recurrent,18533
TR_04,Recurrent,26671
TR_04,Recurrent,48850
TR_04,Recurrent,20121
TR_04,Recurrent,34811
TR_04,Recurrent,54196
TR_04,Recurrent,15497
TR_04,Recurrent,15276
TR_04,Recurrent,16101
TR_04,Recurrent,26590
TR_04,Recurrent,2545
TR_04,Recurrent,26045
TR_04,Recurrent,16207
TR_04,Recurrent,3824
TR_04,Recurrent,13770
TR_04,Recurrent,3800
TR_04,Recurrent,1264
TR_04,Recurrent,19813
TR_04,Recurrent,14897
TR_04,Recurrent,48694
TR_04,Recurrent,22511
TR_04,Recurrent,14425
TR_04,Recurrent,39987
TR_04,Recurrent,3622
TR_04,Recurrent,38083
TR_04,Recurrent,18143
TR_04,Recurrent,53603
TR_04,Recurrent,34574
TR_04,Recurrent,29949
TR_04,Recurrent,18140
TR_04,Recurrent,16455
TR_04,Recurrent,17517
TR_04,Recurrent,27950
TR_04,Recurrent,13313
TR_04,Recurrent,46108
TR_04,Recurrent,35732
TR_04,Recurrent,27423
TR_04,Recurrent,15331
TR_04,Recurrent,20541
TR_04,Recurrent,22444
TR_04,Recurrent,41715
TR_04,Recurrent,35690
TR_04,Recurrent,25755
TR_04,Recurrent,32559
TR_04,Recurrent,1234
TR_04,Recurrent,2869
TR_04,Recurrent,2937
TR_04,Recurrent,3086
TR_04,Recurrent,19049
TR_04,Recurrent,13137
TR_04,Recurrent,25569
TR_04,Recurrent,22997
TR_04,Recurrent,4812
TR_04,Recurrent,22534
TR_04,Recurrent,50103
TR_04,Recurrent,28392
TR_04,Recurrent,14944
TR_04,Recurrent,20602
TR_04,Recurrent,14624
TR_04,Recurrent,12001
TR_04,Recurrent,30006
TR_04,Recurrent,53976
TR_04,Recurrent,32398
TR_04,Recurrent,40850
TR_04,Recurrent,20716
TR_04,Recurrent,5801
TR_04,Recurrent,29730
TR_04,Recurrent,25541
TR_04,Recurrent,38357
TR_04,Recurrent,28712
TR_04,Recurrent,22756
TR_04,Recurrent,18238
TR_04,Recurrent,6620
TR_04,Recurrent,1658
TR_04,Recurrent,26871
TR_04,Recurrent,17450
TR_04,Recurrent,39491
TR_04,Recurrent,13344
TR_04,Recurrent,25706
TR_04,Recurrent,22942
TR_04,Recurrent,1538
TR_04,Recurrent,17195
TR_04,Recurrent,5681
TR_04,Recurrent,17309
TR_04,Recurrent,26694
TR_04,Recurrent,24785
TR_04,Recurrent,15685
TR_04,Recurrent,41774
TR_04,Recurrent,29244
TR_04,Recurrent,5381
TR_04,Recurrent,4326
TR_04,Recurrent,12234
TR_04,Recurrent,21902
TR_04,Recurrent,22482
TR_04,Recurrent,35828
TR_04,Recurrent,2981
TR_04,Recurrent,37573
TR_04,Recurrent,18497
TR_04,Recurrent,38718
TR_04,Recurrent,23830
TR_04,Recurrent,14645
TR_04,Recurrent,27348
TR_04,Recurrent,1641
TR_04,Recurrent,15405
TR_04,Recurrent,50493
TR_04,Recurrent,21445
TR_04,Recurrent,9076
TR_04,Recurrent,17627
TR_04,Recurrent,48068
TR_04,Recurrent,12211
TR_04,Recurrent,13894
TR_04,Recurrent,16152
TR_04,Recurrent,31105
TR_04,Recurrent,35627
TR_04,Recurrent,15375
TR_04,Recurrent,6900
TR_04,Recurrent,4943
TR_04,Recurrent,3343
TR_04,Recurrent,2434
TR_04,Recurrent,18978
TR_04,Recurrent,13895
TR_04,Recurrent,7209
TR_04,Recurrent,11821
TR_04,Recurrent,14425
TR_04,Recurrent,5388
TR_04,Recurrent,20006
TR_04,Recurrent,4128
TR_04,Recurrent,14884
TR_04,Recurrent,5096
TR_04,Recurrent,27280
TR_04,Recurrent,8562
TR_04,Recurrent,1341
TR_04,Recurrent,3942
TR_04,Recurrent,23558
TR_04,Recurrent,7006
TR_04,Recurrent,19040
TR_04,Recurrent,15041
TR_04,Recurrent,9168
TR_04,Recurrent,18753
TR_04,Recurrent,10829
TR_04,Recurrent,10821
TR_04,Recurrent,19391
TR_04,Recurrent,29302
TR_04,Recurrent,3432
TR_04,Recurrent,33445
TR_04,Recurrent,33628
TR_04,Recurrent,15076
TR_04,Recurrent,1247
TR_04,Recurrent,1550
TR_04,Recurrent,29079
TR_04,Recurrent,46322
TR_04,Recurrent,27146
TR_04,Recurrent,30484
TR_04,Recurrent,22848
TR_04,Recurrent,36652
TR_04,Recurrent,17452
TR_04,Recurrent,29837
TR_04,Recurrent,28756
TR_04,Recurrent,2168
TR_04,Recurrent,21105
TR_04,Recurrent,31846
TR_04,Recurrent,17790
TR_04,Recurrent,19912
TR_04,Recurrent,57462
TR_04,Recurrent,26270
TR_04,Recurrent,21933
TR_04,Recurrent,21788
TR_04,Recurrent,20108
TR_04,Recurrent,16397
TR_04,Recurrent,15518
TR_04,Recurrent,34286
TR_04,Recurrent,10635
TR_04,Recurrent,14264
TR_04,Recurrent,24040
TR_04,Recurrent,14265
TR_04,Recurrent,1339
TR_04,Recurrent,26003
TR_04,Recurrent,14276
TR_04,Recurrent,21653
TR_04,Recurrent,30362
TR_04,Recurrent,3687
TR_04,Recurrent,26273
TR_04,Recurrent,12889
TR_04,Recurrent,18633
TR_04,Recurrent,16628
TR_04,Recurrent,22385
TR_04,Recurrent,19281
TR_04,Recurrent,45300
TR_04,Recurrent,29851
TR_04,Recurrent,3176
TR_04,Recurrent,16888
TR_04,Recurrent,12140
TR_04,Recurrent,1927
TR_04,Recurrent,23631
TR_04,Recurrent,19064
TR_04,Recurrent,16798
TR_04,Recurrent,18327
TR_04,Recurrent,17038
TR_04,Recurrent,12734
TR_04,Recurrent,39704
TR_04,Recurrent,8452
TR_04,Recurrent,35357
TR_04,Recurrent,10487
TR_04,Recurrent,3688
TR_04,Recurrent,51340
TR_04,Recurrent,1790
TR_04,Recurrent,21352
TR_04,Recurrent,34302
TR_04,Recurrent,4098
TR_04,Recurrent,1307
TR_04,Recurrent,27813
TR_04,Recurrent,17104
TR_04,Recurrent,7828
TR_04,Recurrent,21510
TR_04,Recurrent,18427
TR_04,Recurrent,46924
TR_04,Recurrent,22966
TR_04,Recurrent,47117
TR_04,Recurrent,38944
TR_04,Recurrent,20882
TR_04,Recurrent,25361
TR_04,Recurrent,44001
TR_04,Recurrent,27270
TR_04,Recurrent,5311
TR_04,Recurrent,29404
TR_04,Recurrent,1188
TR_04,Recurrent,29017
TR_04,Recurrent,2223
TR_04,Recurrent,8133
TR_04,Recurrent,24235
TR_04,Recurrent,16922
TR_04,Recurrent,53202
TR_04,Recurrent,42302
TR_04,Recurrent,44201
TR_04,Recurrent,13904
TR_04,Recurrent,4520
TR_04,Recurrent,20712
TR_04,Recurrent,1590
TR_04,Recurrent,7850
TR_04,Recurrent,44183
TR_04,Recurrent,2330
TR_04,Recurrent,16115
TR_04,Recurrent,1980
TR_04,Recurrent,39980
TR_04,Recurrent,44844
TR_04,Recurrent,25189
TR_04,Recurrent,6602
TR_04,Recurrent,9257
TR_04,Recurrent,4441
TR_04,Recurrent,1783
TR_04,Recurrent,13145
TR_04,Recurrent,55053
TR_04,Recurrent,3586
TR_04,Recurrent,45424
TR_04,Recurrent,11319
TR_04,Recurrent,27159
TR_04,Recurrent,33490
TR_04,Recurrent,28367
TR_04,Recurrent,33040
TR_04,Recurrent,3144
TR_04,Recurrent,4270
TR_04,Recurrent,29766
TR_04,Recurrent,24596
TR_04,Recurrent,29797
TR_04,Recurrent,16493
TR_04,Recurrent,26798
TR_04,Recurrent,2238
TR_04,Recurrent,14928
TR_04,Recurrent,29840
TR_04,Recurrent,31998
TR_04,Recurrent,28138
TR_04,Recurrent,3136
TR_04,Recurrent,9147
TR_04,Recurrent,1821
TR_04,Recurrent,17292
TR_04,Recurrent,30580
TR_04,Recurrent,22020
TR_04,Recurrent,20593
TR_04,Recurrent,1343
TR_04,Recurrent,37883
TR_04,Recurrent,32048
TR_04,Recurrent,25396
TR_04,Recurrent,41888
TR_04,Recurrent,38429
TR_04,Recurrent,13790
TR_04,Recurrent,33598
TR_04,Recurrent,2369
TR_04,Recurrent,16283
TR_04,Recurrent,56901
TR_04,Recurrent,5084
TR_04,Recurrent,24271
TR_04,Recurrent,3931
TR_04,Recurrent,55379
TR_04,Recurrent,22386
TR_04,Recurrent,16863
TR_04,Recurrent,22771
TR_04,Recurrent,27796
TR_04,Recurrent,4148
TR_04,Recurrent,20958
TR_04,Recurrent,13952
TR_04,Recurrent,3590
TR_04,Recurrent,41185
TR_04,Recurrent,26769
TR_04,Recurrent,26065
TR_04,Recurrent,28001
TR_04,Recurrent,5147
TR_04,Recurrent,32960
TR_04,Recurrent,1639
TR_04,Recurrent,33835
TR_04,Recurrent,20785
TR_04,Recurrent,35643
TR_04,Recurrent,1587
TR_04,Recurrent,33310
TR_04,Recurrent,1419
TR_04,Recurrent,11823
TR_04,Recurrent,4064
TR_04,Recurrent,32620
TR_04,Recurrent,6261
TR_04,Recurrent,53349
TR_04,Recurrent,12496
TR_04,Recurrent,26940
TR_04,Recurrent,32536
TR_04,Recurrent,17020
TR_04,Recurrent,5965
TR_04,Recurrent,21181
TR_04,Recurrent,44743
TR_04,Recurrent,19597
TR_04,Recurrent,41318
TR_04,Recurrent,54275
TR_04,Recurrent,22462
TR_04,Recurrent,35802
TR_04,Recurrent,20620
TR_04,Recurrent,17491
TR_04,Recurrent,19463
TR_04,Recurrent,35041
TR_04,Recurrent,25012
TR_04,Recurrent,23300
TR_04,Recurrent,28293
TR_04,Recurrent,44134
TR_04,Recurrent,1313
TR_04,Recurrent,27769
TR_04,Recurrent,52631
TR_04,Recurrent,23678
TR_04,Recurrent,31986
TR_04,Recurrent,4374
TR_04,Recurrent,42851
TR_04,Recurrent,35356
TR_04,Recurrent,35708
TR_04,Recurrent,23703
TR_04,Recurrent,26177
TR_04,Recurrent,13946
TR_04,Recurrent,1859
TR_04,Recurrent,4165
TR_04,Recurrent,16656
TR_04,Recurrent,7202
TR_04,Recurrent,31467
TR_04,Recurrent,21428
TR_04,Recurrent,35704
TR_04,Recurrent,3164
TR_04,Recurrent,31338
TR_04,Recurrent,38709
TR_04,Recurrent,1683
TR_04,Recurrent,2302
TR_04,Recurrent,38255
TR_04,Recurrent,1677
TR_04,Recurrent,11871
TR_04,Recurrent,35053
TR_04,Recurrent,4103
TR_04,Recurrent,29772
TR_04,Recurrent,27583
TR_04,Recurrent,16335
TR_04,Recurrent,28299
TR_04,Recurrent,17451
TR_04,Recurrent,30586
TR_04,Recurrent,14670
TR_04,Recurrent,42168
TR_04,Recurrent,5778
TR_04,Recurrent,12652
TR_04,Recurrent,12599
TR_04,Recurrent,2218
TR_04,Recurrent,32060
TR_04,Recurrent,44724
TR_04,Recurrent,24319
TR_04,Recurrent,1603
TR_04,Recurrent,37182
TR_04,Recurrent,27555
TR_04,Recurrent,40112
TR_04,Recurrent,7471
TR_04,Recurrent,18523
TR_04,Recurrent,19960
TR_04,Recurrent,35706
TR_04,Recurrent,1468
TR_04,Recurrent,46249
TR_04,Recurrent,26538
TR_04,Recurrent,29204
TR_04,Recurrent,2776
TR_04,Recurrent,30686
TR_04,Recurrent,34567
TR_04,Recurrent,30010
TR_04,Recurrent,25190
TR_04,Recurrent,25686
TR_04,Recurrent,56580
TR_04,Recurrent,16565
TR_04,Recurrent,15810
TR_04,Recurrent,37077
TR_04,Recurrent,2400
TR_04,Recurrent,28538
TR_04,Recurrent,12519
TR_04,Recurrent,11174
TR_04,Recurrent,28193
TR_04,Recurrent,19739
TR_04,Recurrent,24941
TR_04,Recurrent,18711
TR_04,Recurrent,16440
TR_04,Recurrent,9876
TR_04,Recurrent,16469
TR_04,Recurrent,4809
TR_04,Recurrent,33050
TR_04,Recurrent,26988
TR_04,Recurrent,17295
TR_04,Recurrent,31093
TR_04,Recurrent,10581
TR_04,Recurrent,3032
TR_04,Recurrent,21224
TR_04,Recurrent,24920
TR_04,Recurrent,9707
TR_04,Recurrent,34425
TR_04,Recurrent,23303
TR_04,Recurrent,41401
TR_04,Recurrent,13306
TR_04,Recurrent,57614
TR_04,Recurrent,22659
TR_04,Recurrent,28890
TR_04,Recurrent,26432
TR_04,Recurrent,7395
TR_04,Recurrent,13207
TR_04,Recurrent,41808
TR_04,Recurrent,22578
TR_04,Recurrent,9217
TR_04,Recurrent,41387
TR_04,Recurrent,7624
TR_04,Recurrent,36151
TR_04,Recurrent,27322
TR_04,Recurrent,38461
TR_04,Recurrent,22538
TR_04,Recurrent,13106
TR_04,Recurrent,25088
TR_04,Recurrent,19237
TR_04,Recurrent,31577
TR_04,Recurrent,24682
TR_04,Recurrent,20280
TR_04,Recurrent,28303
TR_04,Recurrent,23012
TR_04,Recurrent,11876
TR_04,Recurrent,31660
TR_04,Recurrent,11609
TR_04,Recurrent,49647
TR_04,Recurrent,44497
TR_04,Recurrent,34470
TR_04,Recurrent,27115
TR_04,Recurrent,17361
TR_04,Recurrent,20909
TR_04,Recurrent,38244
TR_04,Recurrent,37669
TR_04,Recurrent,19614
TR_04,Recurrent,18953
TR_04,Recurrent,54082
TR_04,Recurrent,31504
TR_04,Recurrent,60827
TR_04,Recurrent,21655
TR_04,Recurrent,1261
TR_04,Recurrent,18100
TR_04,Recurrent,24380
TR_04,Recurrent,21776
TR_04,Recurrent,11925
TR_04,Recurrent,7639
TR_04,Recurrent,28925
TR_04,Recurrent,2196
TR_04,Recurrent,40367
TR_04,Recurrent,2817
TR_04,Recurrent,1153
TR_04,Recurrent,20165
TR_04,Recurrent,26922
TR_04,Recurrent,3996
TR_04,Recurrent,27672
TR_04,Recurrent,9679
TR_04,Recurrent,2258
TR_04,Recurrent,2054
TR_04,Recurrent,20870
TR_04,Recurrent,24519
TR_04,Recurrent,26871
TR_04,Recurrent,25933
TR_04,Recurrent,45670
TR_04,Recurrent,36678
TR_04,Recurrent,1920
TR_04,Recurrent,45288
TR_04,Recurrent,30422
TR_04,Recurrent,3474
TR_04,Recurrent,32844
TR_04,Recurrent,36261
TR_04,Recurrent,39806
TR_04,Recurrent,24655
TR_04,Recurrent,28761
TR_04,Recurrent,40099
TR_04,Recurrent,37423
TR_04,Recurrent,25704
TR_04,Recurrent,14140
TR_04,Recurrent,30606
TR_04,Recurrent,24447
TR_04,Recurrent,3690
TR_04,Recurrent,23899
TR_04,Recurrent,33252
TR_04,Recurrent,23493
TR_04,Recurrent,37569
TR_04,Recurrent,30870
TR_04,Recurrent,1261
TR_04,Recurrent,37442
TR_04,Recurrent,18745
TR_04,Recurrent,24674
TR_04,Recurrent,29943
TR_04,Recurrent,25012
TR_04,Recurrent,17579
TR_04,Recurrent,24109
TR_04,Recurrent,39670
TR_04,Recurrent,30665
TR_04,Recurrent,27286
TR_04,Recurrent,12757
TR_04,Recurrent,28700
TR_04,Recurrent,18016
TR_04,Recurrent,32333
TR_04,Recurrent,36083
TR_04,Recurrent,35996
TR_04,Recurrent,20339
TR_04,Recurrent,27704
TR_04,Recurrent,45438
TR_04,Recurrent,27040
TR_04,Recurrent,1330
TR_04,Recurrent,4430
TR_04,Recurrent,17212
TR_04,Recurrent,20711
TR_04,Recurrent,28700
TR_04,Recurrent,18603
TR_04,Recurrent,15676
TR_04,Recurrent,19222
TR_04,Recurrent,16140
TR_04,Recurrent,49733
TR_04,Recurrent,3924
TR_04,Recurrent,2221
TR_04,Recurrent,31715
TR_04,Recurrent,21569
TR_04,Recurrent,24964
TR_04,Recurrent,19811
TR_04,Recurrent,37862
TR_04,Recurrent,2946
TR_04,Recurrent,19195
TR_04,Recurrent,24467
TR_04,Recurrent,1424
TR_04,Recurrent,23665
TR_04,Recurrent,50589
TR_04,Recurrent,20737
TR_04,Recurrent,23707
TR_04,Recurrent,35998
TR_04,Recurrent,6046
TR_04,Recurrent,7595
TR_04,Recurrent,3906
TR_04,Recurrent,14305
TR_04,Recurrent,26538
TR_04,Recurrent,44553
TR_04,Recurrent,13680
TR_04,Recurrent,1861
TR_04,Recurrent,24243
