Level_4,nCount_RNA,nFeature_RNA,percent.mt
Neopl-RNA-low,2439,1637,0.08200082000820008
Neopl-ECM,18778,6214,1.837256363830014
Neopl-ECM,43733,8365,1.6189147783138589
Neopl-ECM,20562,6318,1.0115747495379828
Neopl-ECM,35952,7638,0.7176234979973298
Neopl-ECM,43976,8212,0.43660178279061307
Neopl-CC-II,3260,2040,0.36809815950920244
Neopl-ECM,26799,6913,2.026195007276391
Neopl-CC-II,50597,8222,1.7925963989959877
Neopl-ECM,6691,3332,3.900762217904648
Neopl-CC-III,17811,5783,0.2751108865307956
Neopl-ECM,16661,5263,2.646899945981634
Neopl-ECM,24035,6816,2.2384023299355107
Microglia,58422,7267,0.7651227277395501
Neopl-CC-III,45363,8097,1.17496638229394
Neopl-ECM,17378,6055,0.33950972493957876
Neopl-CC-II,40414,7987,0.49735240263275104
Neopl-CC-I,33842,7524,1.4715442349742922
Neopl-ECM,15428,5610,0.7065076484314233
Neopl-CC-III,15832,5624,0.7516422435573522
Microglia,2251,1103,2.354509107063527
Neopl-ECM,40200,7934,0.8781094527363185
Neopl-CC-III,30274,6849,2.3254277597938824
Neopl-COP,24417,6370,2.4941639021992876
Neopl-CC-II,37751,7678,0.7311064607560065
Neopl-Bulk,41457,8035,2.0382565067419254
Neopl-CC-II,39753,7323,0.7244736246321032
Neopl-ECM,38515,8012,0.8516162534077631
Neopl-ECM,35400,7340,0.480225988700565
Neopl-CC-III,35689,7761,0.27739639664882737
Neopl-ECM,40486,8102,0.3532085165242306
Neopl-ECM,16603,5907,0.8612901282900681
Neopl-ECM,26506,6702,1.4223194748358863
Neopl-CC-III,3829,2185,0.026116479498563595
Neopl-CC-III,21256,6245,1.7312758750470454
Neopl-ACR,7615,3740,3.125410374261326
Neopl-ECM,61691,9282,0.6727075262193837
Neopl-Bulk,31838,7465,0.4240216093975752
Neopl-ECM,27875,7175,0.7461883408071749
Macrophage,18726,4654,0.21360674997329918
Neopl-ACR,41331,8251,1.5049236650456075
Neopl-ECM,47971,8294,0.5816013841696025
Neopl-CC-I,37955,7888,1.0301673033855883
Macrophage,49027,7172,0.39570032839047875
Neopl-ECM,28661,7210,0.9560029308119047
Neopl-ECM,50259,8643,0.61680495035715
Neopl-CC-III,19082,5970,3.285819096530762
Neopl-ECM,17654,5961,0.3285374419395038
Neopl-CC-III,29305,7181,0.7131888756184952
Neopl-CC-III,28715,7046,0.741772592721574
Neopl-ECM,15159,5733,1.2138003826109902
Neopl-ECM,16207,5936,0.808292713025236
Neopl-ACR,17270,5702,0.7527504342790967
Neopl-Bulk,26873,7042,0.5470174524615785
Neopl-ECM,22976,6386,1.2317200557103063
Neopl-ECM,40935,7853,0.41040674239648217
Neopl-ECM,66759,9002,2.059647388367112
Neopl-CC-I,23691,6740,1.0383690008864126
Neopl-ECM,43557,8189,0.18596322060747986
Neopl-CC-III,27912,7132,0.8132702780166238
Neopl-ECM,17445,6007,0.6534823731728289
Neopl-OPC,15275,5710,1.8199672667757774
Neopl-ECM,15498,5554,0.4645760743321719
Neopl-ECM,42037,8017,0.5376216190498846
Neopl-CC-II,49292,8176,3.986448105169196
Neopl-ECM,35928,7461,2.0791583166332663
Neopl-ECM,40009,7897,0.4748931490414656
Neopl-ECM,17617,5783,1.2828517908838055
Neopl-ECM,27316,6699,0.5674330062966759
Neopl-CC-II,46013,8254,0.4846456436224545
Neopl-ECM,26416,7120,2.858116293155663
Neopl-CC-II,12023,4774,1.3474174498877152
Macrophage,3634,1671,1.2933406714364337
Neopl-CC-II,29282,7048,0.42688340960316923
Neopl-ECM,52765,8697,0.7239647493603715
Neopl-ECM,22833,6721,0.6788420268909036
Neopl-ECM,17915,6062,1.3787329053865476
Neopl-Bulk,16981,5891,0.371002885577999
Neopl-Bulk,23001,6429,0.9999565236294075
Neopl-ECM,24391,6131,0.930671149194375
Macrophage,60463,7312,1.1544250202603246
Neopl-CC-III,41199,7844,1.7257700429622078
Neopl-ECM,14134,5492,0.6933635205886515
Macrophage,49436,7266,1.577797556436605
Neopl-CC-III,17042,5858,1.0503462034972422
Neopl-CC-II,39807,7858,0.9947999095636446
Neopl-CC-III,13950,5423,1.5698924731182795
Neopl-Bulk,1799,1377,1.7231795441912174
Neopl-Bulk,15247,5557,1.0034760936577687
Neopl-CC-III,29840,7205,1.5951742627345844
Neopl-CC-II,34682,7572,0.8794187186436769
Neopl-CC-II,43741,8377,0.265197412039048
Neopl-Bulk,29997,7345,0.89008900890089
Neopl-CC-III,19265,6231,0.9291461199065663
Neopl-ECM,51898,8659,0.38344444872634786
Fibroblast,20509,5737,0.30718221268711293
Neopl-ECM,24828,6731,0.5517963589495731
Neopl-CC-III,7039,3287,0.3409575223753374
Neopl-ECM,32361,7721,0.2873829609715398
Neopl-CC-III,15605,5773,0.7177186799102852
Neopl-CC-III,29762,6804,0.4603185269807137
Neopl-Bulk,2401,1554,5.164514785506039
Neopl-ECM,25087,6617,0.4823215211065492
Neopl-CC-III,1870,1314,0.267379679144385
Neopl-ECM,32449,7375,1.7196215599864402
Neopl-ECM,31719,7495,0.3625587187490148
Microglia,3582,1459,1.0887772194304857
Neopl-ECM,43889,8275,0.9296178997015199
Ambiguous,2578,1413,2.094647013188518
Neopl-Bulk,29151,7133,4.1542314157318785
Neopl-CC-III,27905,6985,0.19351370722092814
Astrocyte R,4387,1939,1.2081148848871666
NKTB,4705,2498,1.126461211477152
Neopl-ECM,39557,7865,0.48790353161260963
Neopl-ECM,27674,7254,0.26017200260172
Neopl-ACR,24958,6326,2.8728263482650855
Neopl-ECM,37232,7447,2.1030296519123337
Neopl-ECM,30198,6949,1.162328631035168
Neopl-ECM,30512,7193,1.461719979024646
Macrophage,22446,5340,1.4390091775817517
Neopl-ECM,16968,5813,0.5363036303630363
NKTB,14527,4495,1.3079094100640187
Neopl-ECM,35093,7544,0.7836320633744622
Neopl-Bulk,63875,8948,1.0661448140900196
Neopl-CC-III,73609,9232,0.470051216563192
Neopl-CC-III,42633,7688,0.621584218797645
Neopl-ECM,31300,7559,0.7156549520766773
Neopl-CC-III,30414,6948,0.4438745314657723
Neopl-CC-II,42094,7788,2.1119399439350026
Neopl-CC-III,46398,8471,0.45045045045045046
Neopl-ECM,1784,1197,0.05605381165919283
Neopl-CC-II,49606,8935,0.7378139741160343
Neopl-ECM,13050,5205,0.7049808429118773
Neopl-ECM,32070,7201,0.7483629560336763
Neopl-ECM,22452,6844,0.2939604489577766
Neopl-ECM,25256,7046,0.9819448843839088
Neopl-CC-III,2283,1518,0.2190100744634253
Neopl-RNA-low,4733,2475,0.1478977392774139
Neopl-Bulk,16887,5870,2.2028779534553204
Neopl-ECM,6830,3449,0.9809663250366032
Neopl-ECM,48739,8535,1.460842446500749
Neopl-ECM,15525,5416,0.7536231884057971
Neopl-ECM,29633,7299,0.2969662200924645
Neopl-ACR,8161,3722,0.600416615610832
Macrophage,30036,6108,1.2984418697562925
Neopl-CC-III,12959,5064,0.5864650050158191
Neopl-ECM,35744,7570,0.39726947179946287
Neopl-CC-II,36358,7766,1.9693052423125585
Neopl-ECM,16558,5656,0.47107138543302335
Neopl-ACR,26240,6810,0.5106707317073171
Neopl-Bulk,34730,7573,0.5240426144543622
Neopl-ECM,32446,7418,0.9061209394070147
Neopl-ECM,22762,6793,0.7688252350408575
Neopl-ECM,54733,8562,1.0067052783512689
Neopl-ECM,22474,6385,4.3249977752069055
Neopl-ECM,33146,7561,0.5219332649490135
Neopl-ECM,42697,8247,0.6159683350118276
Neopl-ECM,32455,7551,1.3957787706054536
Neopl-CC-III,44289,7939,0.4109372530425162
Neutrophil,4643,1146,0.19384018953262977
Neopl-ECM,13257,5286,1.4407482839254733
Neopl-ECM,22866,6142,2.4534242980844922
Neopl-CC-I,22037,6657,0.7986568044652176
Neopl-CC-III,14075,5332,0.61101243339254
Neopl-Bulk,15224,5462,0.5846032580136626
Neopl-ECM,25840,6837,0.8823529411764706
Dendritic,22084,5210,0.4528165187466039
Neopl-ECM,20126,6232,0.2037165855112789
Neopl-ECM,33866,7674,0.7057225535935746
Neopl-ECM,27237,7029,1.255644894812204
Neopl-ECM,31869,7382,0.3608522388528037
Neopl-ECM,23705,6876,0.3754482176755959
Neopl-Bulk,20673,6576,0.9045615053451361
Neopl-CC-III,15287,5200,0.7588146791391378
Neopl-ECM,37979,7176,1.6719766186576792
Neopl-Bulk,27540,6499,0.7443718228031954
Neopl-ECM,38596,7835,0.45600580371022903
Neopl-ECM,41484,7942,0.7448654903095169
Neopl-ECM,30539,7440,1.0543894692033138
Neopl-ECM,18455,5923,5.272283933893253
Neopl-ECM,34105,7861,0.609881249083712
Neopl-ECM,21373,6514,0.7252140551162682
Neopl-Bulk,38629,7252,1.0484351135157524
Neopl-ECM,48407,8288,0.5660338380812692
Neopl-ECM,30086,7255,0.5517516452835206
Neopl-ECM,14021,4433,1.6332643891305898
Neopl-RNA-low,1753,1106,0.057045065601825436
OPC/COP/OLG,23981,4615,2.1141737208623494
Neopl-ECM,9719,4566,0.8539973248276572
Neopl-ECM,24672,7083,0.4255836575875486
Neopl-CC-III,27645,6751,0.9730511846626877
Neopl-ECM,26566,7216,1.5245050063991568
Neopl-Bulk,2081,1389,3.3637674195098515
Neopl-ECM,22633,6794,1.5375778730172758
Neopl-COP,19650,5656,1.5165394402035624
Neopl-ECM,16915,5499,1.0345846881466154
Neopl-ECM,23919,6446,1.555248965257745
Macrophage,33647,6072,1.2928344280322168
Neopl-ECM,37933,7780,3.097566762449582
Neopl-ECM,12254,5230,0.5059572384527501
Neopl-ECM,51364,8599,0.31734288606806327
Neopl-CC-II,30661,7329,0.4109455007990607
Neopl-CC-III,33630,7433,0.7939339875111507
Neopl-ECM,43712,7778,1.5876647144948755
Neopl-CC-III,20626,6040,1.1150974498206148
Neopl-ECM,33870,7382,0.5698258045467965
Neopl-ECM,19074,5971,0.45087553738072766
Neopl-Bulk,27323,6691,1.7165025802437506
Neopl-ECM,39558,7483,0.23004196369887253
Neopl-CC-II,4560,2881,0.9649122807017544
Microglia,22272,5016,0.44001436781609193
Neopl-ECM,17403,5753,0.3332758719760961
Neopl-Bulk,7638,3871,1.4532600157109192
Neopl-CC-II,21065,6551,0.550676477569428
Neopl-RNA-low,3855,2198,0.07782101167315175
Neopl-CC-III,53226,7907,1.4504189681734492
Neopl-ECM,38660,7762,1.0372478013450597
OPC/COP/OLG,8145,3151,2.4063842848373236
Neopl-CC-III,49444,8275,0.49146509182105014
Macrophage,40916,6558,0.325056212728517
Neopl-ECM,14433,5233,0.803713711633063
Neopl-CC-III,57787,8880,0.7164241092287192
Neopl-ECM,24648,6925,0.9209672184355729
Neopl-Bulk,36264,7413,1.0919920582395766
Neopl-ECM,29972,6589,0.3703456559455492
Neopl-Bulk,31783,7327,1.116949312525564
Neopl-CC-III,44319,7662,1.9856043683296103
Neopl-CC-III,25277,6939,0.4589152193693872
Neopl-ECM,33871,7638,0.35428537687106965
Neopl-ECM,15412,5647,0.94731378146898515
Neopl-CC-II,63737,8843,0.31535842603197517
Macrophage,59610,7177,2.1909075658446566
Neopl-ECM,22255,5978,1.5052797124241744
Macrophage,15931,4366,0.17575795618605236
Neopl-CC-III,30398,7308,0.30594118034081186
Neopl-CC-III,36689,7801,1.1965439232467496
Neopl-ECM,34194,7548,0.8422530268468151
Neopl-ECM,36552,8024,0.3939592908732764
Neopl-CC-II,22983,6618,0.8354000783187574
Neopl-CC-III,28384,6906,0.5918827508455468
Neopl-Bulk,27592,6829,2.9936213395187012
Neopl-ACR,19682,6020,1.305761609592521
Neopl-ECM,21724,5932,2.006996869821396
Neopl-ECM,22007,6357,1.5994910710228565
Neopl-CC-III,29222,7253,0.37642871808911094
Macrophage,39694,6838,0.41819922406409027
Macrophage,33976,5823,0.8388274075818224
Neopl-CC-I,13604,4445,0.6542193472508085
Neopl-CC-II,45034,7990,0.7238974996669183
Macrophage,23243,5147,0.8948930860904359
Neopl-Bulk,20070,6162,1.2805181863477828
Neopl-ECM,37550,7657,1.440745672436751
Neopl-Bulk,13341,5127,1.4466681658046623
Neopl-CC-III,24660,6640,0.202757502027575
Neopl-ECM,33667,6625,0.17821605726675974
Neopl-CC-III,28521,6787,0.694225307668034
Neopl-ECM,31741,7452,0.6679058630792981
Neopl-ECM,40667,7372,0.513930213686773
Neopl-CC-II,33201,7414,1.9969278033794162
Neopl-ACR,15459,5363,2.23170968367941
Neopl-RNA-low,2967,1843,0.13481631277384565
Macrophage,23742,5449,1.2298879622609722
Neopl-ECM,25852,6563,0.5608850379080922
Neopl-CC-III,2607,1612,0.11507479861910241
Neopl-ECM,33528,7161,2.0699117155810067
Neopl-Bulk,19299,6050,2.0933727136121045
Neopl-ECM,31777,7354,1.6930484312553105
Neopl-CC-II,52259,8638,0.42480721024129814
Neopl-COP,61052,8556,1.215357400248968
Dendritic,20938,5184,0.6065526793390009
Macrophage,20209,4546,1.2271760106883072
Neopl-COP,30294,6931,2.2215620254835944
Neopl-ECM,20157,6170,0.40184551272510793
Neopl-ECM,23501,6591,0.3957278413684524
Neopl-CC-III,42647,7927,0.5510352428072314
Neopl-Bulk,4908,2689,0.040749796251018745
Neopl-ACR,25706,6788,0.6340932078114059
Macrophage,25641,5378,0.897000897000897
Neopl-Bulk,27166,6998,0.6846793786350586
Macrophage,31292,6260,1.5946567812859518
Neopl-ECM,28599,7105,0.5489702437148152
Neopl-ECM,22740,6695,0.43975373790677225
Neopl-Bulk,4652,2835,0.8383490971625107
Neopl-Bulk,5888,3369,1.0529891304347827
Neopl-ECM,21386,6551,1.1970447956607126
Neopl-ECM,18952,6025,1.4246517517940058
Neopl-ECM,27136,7124,0.4532724056603774
Neopl-ECM,19323,6029,0.7141748175749107
Neopl-CC-II,22964,6378,2.1120013934854556
Neopl-ACR,7773,3590,0.7461726489129036
Neopl-ACR,5281,3131,2.4237833743609163
Neopl-Bulk,29184,6843,1.0416666666666665
Neopl-ECM,24600,6899,0.4390243902439025
Neopl-CC-III,25813,6667,1.6115910587688373
Neopl-ECM,20999,6470,0.28572789180437164
Macrophage,51215,7339,0.771258420384653
Neopl-CC-III,57943,8531,0.3710543119962722
Neopl-ECM,21331,6332,1.4720360039379308
Neopl-Bulk,29970,7270,0.960960960960961
Neopl-ECM,30979,6417,1.5365247425675457
Neopl-CC-III,19693,6359,0.44685929010308234
Ambiguous,44493,6813,0.2135167329692311
Neopl-ECM,30027,7162,1.258867019682286
Neopl-CC-III,41942,7695,2.1195937246673977
Neopl-CC-II,74523,9122,0.4696536639695128
Neopl-CC-III,25686,6728,0.38931713774040333
Neopl-ECM,17599,6008,0.9830103983180862
Neopl-CC-II,41314,7931,1.4764970712107277
Neopl-ECM,57355,8452,0.7811001656350798
Neopl-Bulk,36003,7668,0.5443990778546232
Neopl-ECM,27371,6950,6.137883161009828
Neopl-ECM,23571,6403,1.3406304357048915
Neopl-CC-III,18401,6119,0.9456007825661649
Macrophage,3572,1985,0.5319148936170213
Neopl-ECM,33662,7499,0.6802923177470144
Neopl-COP,24557,6263,1.2420083886468216
Neopl-ECM,57983,8854,1.6315126847524275
Neopl-ECM,17751,5835,1.2562672525491523
Neopl-ECM,24476,6722,0.5842457917960451
Neopl-ECM,38943,8054,0.4930282720899777
Neopl-ECM,24915,6491,0.46156933574152115
Neutrophil,6928,1937,0.07217090069284064
Macrophage,32003,6185,1.2873793081898572
Neopl-ECM,42634,8150,0.97809260214852
Neopl-ECM,18505,6024,1.38340988921913
Neopl-CC-II,32089,7160,0.5079622300476798
Macrophage,55873,7457,1.0595457555527714
Neopl-ECM,13666,5238,0.6805210010244402
Neopl-ECM,22337,6488,0.6804852934592828
Neopl-CC-III,33950,7328,1.731958762886598
Neopl-CC-III,23882,6631,0.7872037517795829
Macrophage,3631,1689,0.08262186725419994
Macrophage,11710,3690,0.5550811272416738
Neopl-Bulk,38232,7761,0.3766478342749529
Neopl-Bulk,6897,3684,1.1309264897781643
Neopl-Bulk,18320,6160,0.6659388646288209
Macrophage,30840,6255,1.9974059662775614
Neopl-ECM,36787,7705,0.646967678799576
Neopl-ECM,38869,8268,1.1088528132959428
Neopl-CC-II,36963,7903,2.8000973946919894
Neopl-ECM,17885,6110,0.2571987699189265
Macrophage,12130,3937,0.2885408079142622
Neopl-ECM,36613,7278,3.127304509327288
Neopl-CC-III,24416,6633,0.5570117955439057
Macrophage,39058,6558,1.5054534282349326
Neopl-ECM,25058,6804,0.4549445286934312
Neopl-CC-III,25991,6710,2.500865684275326
Neopl-CC-II,54087,8380,2.155786048403498
Neopl-ECM,39053,7905,2.435152229022098
Neopl-CC-II,44164,8024,0.849107870663889
Neopl-ECM,26199,6942,0.5000190846978892
Neopl-RNA-low,1789,1162,0.7825600894354388
Neopl-ECM,15021,5363,2.569735703348645
Neopl-ECM,23388,6586,1.1758166581152727
Neopl-ECM,40479,8125,0.5014946021393809
Neopl-ECM,28790,7329,0.5453282389718652
Neopl-Bulk,37676,7196,0.7378702622359062
Neopl-ECM,25061,7126,0.8938190814412833
Macrophage,25032,5595,0.4114733141578779
Neopl-RNA-low,2266,1520,0.1323918799646955
Astrocyte R,2072,1250,2.654440154440154
Neopl-ACR,33496,7324,1.191187007403869
Neopl-CC-III,3060,1833,0.09803921568627451
Neopl-ECM,31795,6942,0.4088693190753263
Neopl-ECM,22050,6525,0.45351473922902497
Neopl-ECM,15101,5437,0.5165220846301569
Neopl-ECM,31013,7228,1.9540192822364812
Neopl-ECM,56893,8869,0.48512119241382945
Neopl-ECM,6777,3813,3.6299247454625942
Neopl-ECM,33781,7475,1.6873390367366272
Neopl-ACR,11305,4601,1.0526315789473684
Neopl-CC-II,70716,8949,2.362973018835907
Neopl-ECM,58096,8495,0.4630267144037455
Neopl-CC-III,67450,8997,0.3736100815418829
Neopl-CC-II,61128,8721,1.2825546394450988
Neopl-CC-III,27551,7386,0.9001488149250481
Neopl-CC-III,58192,8804,0.783612867748144
Neopl-CC-III,18579,5911,0.5920663114268798
Macrophage,15571,4940,0.8156187784984907
Neopl-ECM,18844,5670,2.032477181065591
Neopl-ECM,17521,5810,0.6677701044460933
Neopl-ECM,31487,7493,0.41286880299806267
Macrophage,10433,3614,0.24920923991181826
Neopl-ACR,5363,2667,4.325936975573373
Neopl-ECM,28145,7117,0.9557647894830342
Neopl-CC-III,71846,9044,0.3521420816746931
Neopl-CC-II,19466,6177,1.4127196136854001
Neopl-RNA-low,8178,3762,0.17119100024455858
Neopl-Bulk,12011,4976,0.932478561318791
Neopl-ECM,27561,7094,0.8961938971735424
Macrophage,4546,1675,0.6379234491860977
Neopl-ECM,23446,6917,1.6633967414484345
Neopl-ECM,14297,5479,0.49660767993285304
Neopl-ECM,10758,4662,0.9760178471834913
Neopl-CC-III,15529,5612,0.6439564685427266
Astrocyte R,14541,5295,0.35760951791486145
Neopl-CC-II,26272,6906,0.3958587088915956
Neopl-RNA-low,4859,2501,2.449063593331961
Neopl-CC-I,23310,6778,1.2698412698412698
Neopl-CC-II,4209,2599,0.45141363744357327
Neopl-CC-III,12647,5134,1.4232624337787618
Neopl-ECM,31292,7272,0.306787677361626
Neopl-ECM,37611,7849,1.5660312142724204
Neopl-CC-II,64587,8966,0.3112081378605602
Neopl-CC-III,49188,8021,0.2805562332276165
Neopl-OPC,10459,4826,1.7783726933741275
Neopl-CC-III,36191,7643,2.102732723605316
Neopl-ECM,45618,8024,0.5918716296198868
Neopl-Bulk,31421,7509,2.3933038413799688
OPC/COP/OLG,12758,4050,1.1208653393948895
Neopl-ECM,29457,6988,0.8486947075398038
Neopl-ECM,28430,7408,0.34118888498065425
Macrophage,4560,1774,5.350877192982456
Neopl-CC-III,28067,6694,1.9025902305198277
Neopl-ECM,20571,6576,0.8847406543191872
Neopl-CC-III,23177,6610,0.3494844026405488
Neopl-ECM,58031,8759,1.6542882252589133
Macrophage,26548,5737,1.3221334940485159
Neopl-ECM,24119,6615,1.024088892574319
Macrophage,25191,4957,1.2702949466079156
Neopl-ECM,34589,7556,0.40764404868599846
NKTB,5106,2536,0.5287896592244419
Neopl-ECM,43810,8408,0.8491212052042914
Neopl-CC-III,60285,8611,0.35663929667413125
Neopl-CC-III,11230,4659,2.689225289403384
Neopl-Bulk,26104,6913,0.9730309531106344
Neopl-ECM,32272,7468,1.3820029747149232
Neopl-ECM,24945,7059,1.14652234916817
Neopl-ECM,41146,8286,0.7679968891265251
Neopl-ECM,37644,7681,3.235575390500478
Neopl-ECM,19219,5588,4.922212393985119
Neopl-ECM,39786,8071,1.5507967626803398
Macrophage,18545,4664,1.5691561067673228
Neopl-CC-II,22393,6441,0.7323717233063903
Neopl-ECM,13253,5066,1.2374556704142459
Macrophage,3713,1713,2.2353891731753297
Neopl-ECM,31155,7448,0.45899534585138824
Neopl-ECM,51458,8047,1.999689066811769
Neopl-ECM,26831,6885,0.5553277924788491
Neopl-ECM,23088,6750,0.49809424809424807
Neopl-ECM,29378,7093,0.9530941520865954
Neopl-CC-II,49060,8284,0.9987770077456177
Neopl-ACR,13315,5049,1.4795343597446489
Neopl-ACR,19698,6336,0.4315158899380648
Neopl-ECM,16454,5730,0.6320651513309833
Neopl-ECM,43845,7850,0.7845820504048352
Neopl-ECM,30125,7585,1.3410788381742738
Macrophage,8893,2854,2.7999550208028787
Macrophage,13321,4284,0.9984235417761429
Neopl-CC-III,14575,5264,0.3567753001715266
Macrophage,21397,5183,0.31312800859933637
Neopl-CC-II,57480,8259,0.2887961029923452
Neopl-ECM,23894,6210,2.7998660751653133
Neopl-Bulk,20698,6588,1.0290849357425838
Neopl-RNA-low,2035,1394,0.2457002457002457
Neopl-ACR,45068,7365,1.4422650217449187
Neopl-ECM,18210,6214,1.1202635914332784
Neopl-ECM,40900,7661,0.4205378973105135
Neopl-CC-III,33366,7814,0.49451537493256603
Neopl-ECM,31939,7164,2.1666301387019007
Neopl-ECM,34219,7501,1.022823577544639
Neopl-ECM,15954,5487,1.6108812836906103
Neopl-ECM,19683,6014,1.0770715846161663
Macrophage,46480,6886,0.7530120481927711
Neopl-CC-II,55845,8261,1.373444354910914
Neopl-ECM,31661,7558,0.5369381889390733
Neopl-ECM,24421,6959,1.031898775643913
Neopl-ECM,17882,6125,0.6207359355776759
Macrophage,2583,1366,1.664730933023616
Neopl-ECM,24718,6836,1.5899344607168864
Neopl-ECM,19360,6202,0.59400826446281
Neopl-ECM,37281,7696,0.7939701188272847
Neopl-COP,23910,6368,0.7862818904224174
Neopl-ECM,22226,6258,0.6073967425537659
Macrophage,35301,6214,0.9518143961927424
Neopl-ECM,16137,5395,0.2602714259155977
Neopl-ECM,43908,8359,0.4350004554978592
Neopl-ACR,16937,5806,1.293027100431009
Neopl-ECM,40995,7732,0.4659104768874253
Neopl-ECM,21421,6416,0.340787078100929
Neopl-ECM,31852,7436,2.1003390681903804
Neopl-ACR,35732,7309,2.059778349938431
Neopl-Bulk,33320,7447,0.7593037214885954
Macrophage,22484,5203,0.5292652552926526
Neopl-CC-II,47744,8101,1.4975703753351206
Neopl-CC-III,25816,6604,0.44158661295320734
Neopl-ACR,12793,5051,2.571718908778238
Neopl-ECM,17825,5877,0.8359046283309958
Neopl-ECM,31274,7305,0.3677175928886615
Neopl-ECM,55372,8665,0.23116376507982375
Neopl-RNA-low,2246,1414,0.9349955476402494
Neopl-ECM,37425,7923,0.8523714094856379
Neopl-CC-I,4497,2868,1.801200800533689
Macrophage,39299,6193,1.2595740349627218
Neopl-ECM,12704,5287,1.102015113350126
Macrophage,51113,7321,0.40889793203294666
Neopl-Bulk,4354,2538,0.1607717041800643
Neopl-ECM,27589,7070,0.30446917249628475
NKTB,9428,4016,1.612218922358931
Neopl-CC-II,69428,9221,0.9146165812064297
Neopl-ECM,25541,6900,0.3327982459574801
Neopl-ECM,10134,4268,3.5523978685612785
Neopl-ECM,35822,7301,2.1551002177432865
Neopl-CC-II,58812,8890,0.38937631775828063
Macrophage,13653,3595,0.09521716838790009
Macrophage,6960,2399,0.7471264367816092
Neopl-ECM,29709,7231,0.5183614392944899
Neopl-OPC,15038,5578,0.8112780954914217
Macrophage,16591,3555,1.048761376649991
Neopl-CC-III,24316,6601,0.5798651093929923
Neopl-ECM,28343,6762,0.8291288854390854
Neopl-CC-I,29225,7181,1.2386655260906758
Neopl-ECM,14114,5368,0.46762080204052714
