module,px,py,score
Richards Developmental,-798,-3598,0.05028079133022825
Richards Developmental,-2189,-2031,0.07043216968536396
Richards Developmental,-2776,-1249,0.08124018901310794
Richards Developmental,-2419,-3520,0.05852392258375444
Richards Developmental,-2898,-2677,0.08894877758812349
Richards Developmental,-1380,-2257,0.010029071545442289
Richards Developmental,-2500,-723,0.07399578341950802
Richards Developmental,-2634,-3394,0.036928732623534494
Richards Developmental,-788,-2542,0.01421034484148262
Richards Developmental,-1284,-3500,0.004566795744742183
Richards Developmental,-673,-1797,0.05266902986099885
Richards Developmental,-2672,-1747,0.09457563761732432
Richards Developmental,-3383,-2579,0.04979465455250644
Richards Developmental,-1443,-3219,0.020006756952373604
Richards Developmental,-3543,-2360,0.07011052689855787
Richards Developmental,-3420,-808,0.09271827327831383
Richards Developmental,-2948,-2335,0.09858550849618807
Richards Developmental,-2835,-1839,0.0885947839496363
Richards Developmental,-2038,-3182,0.04539362992889555
Richards Developmental,-3377,-1895,0.07063300442311254
Richards Developmental,-1908,-947,0.061306677053419883
Richards Developmental,-2668,-1312,0.07039753335289602
Richards Developmental,-1920,-2251,0.052714043320753065
Richards Developmental,-1919,-2127,0.059655615068860746
Richards Developmental,-664,-865,0.07191229758766929
Richards Developmental,-2988,-812,0.09222055410920456
Richards Developmental,-2079,-1846,0.06786697670012083
Richards Developmental,-2998,-1930,0.07520092785977736
Richards Developmental,-2455,-1625,0.08556814790981207
Richards Developmental,-1266,-1636,0.05412331911018646
Richards Developmental,-2030,-2437,0.09788053172806813
Richards Developmental,-1069,-3689,0.01529884871234892
Richards Developmental,-735,-2636,0.01734504390569902
Richards Developmental,-1313,-983,0.07417234361178901
Richards Developmental,-2667,-1250,0.0704669624923349
Richards Developmental,-2459,-1998,0.09683427570084635
Richards Developmental,-2666,-1126,0.06626216217146136
Richards Developmental,-1710,-2875,0.0507284348303851
Richards Developmental,-2580,-3363,0.05536341622019325
Richards Developmental,-2308,-3211,0.036206946590680814
Richards Developmental,-1438,-2660,0.04197407117070058
Richards Developmental,-1983,-3090,0.06262132103495197
Richards Developmental,-2721,-1156,0.06827639937784093
Richards Developmental,-3325,-2176,0.07688025475758571
Richards Developmental,-2716,-659,0.10130269531063021
Richards Developmental,-1495,-2939,0.02456538605436815
Richards Developmental,-3169,-2767,0.06496510779954592
Richards Developmental,-1552,-3280,0.04003092727494391
Richards Developmental,-2846,-2895,0.08171637280622163
Richards Developmental,-3752,-1612,0.04946384528267493
Richards Developmental,-3491,-2516,0.07115303993490374
Richards Developmental,-3472,-590,0.06892414166984916
Richards Developmental,-1261,-1201,0.06913991470447775
Richards Developmental,-1493,-2753,0.04078827404047276
Richards Developmental,-3226,-3109,0.0673458769530837
Richards Developmental,-2827,-969,0.07593849769973268
Richards Developmental,-2891,-1993,0.08141876449268078
Richards Developmental,-3644,-1551,0.05935505726149701
Richards Developmental,-610,-897,0.06825687359718156
Richards Developmental,-3105,-1805,0.07844804497108716
Richards Developmental,-1070,-3751,0.008000142199179716
Richards Developmental,-1529,-919,0.08180832133504617
Richards Developmental,-2087,-2654,0.07362248546767941
Richards Developmental,-1862,-1848,0.082732325220137
Richards Developmental,-1601,-2752,0.04644216732115995
Richards Developmental,-1056,-2260,0.01642118191386748
Richards Developmental,-1059,-2633,0.012886799369669029
Richards Developmental,-2728,-1902,0.0895480966525337
Richards Developmental,-3262,-1213,0.053365766351546745
Richards Developmental,-990,-1111,0.05505978822049819
Richards Developmental,-2684,-2927,0.047909567141192
Richards Developmental,-3229,-3357,0.04138409291459701
Richards Developmental,-677,-2295,0.019580470705013883
Richards Developmental,-2852,-3516,0.04147362799306176
Richards Developmental,-3490,-2454,0.07192668392476327
Richards Developmental,-1538,-1851,0.06869711372499794
Richards Developmental,-2465,-2619,0.030295245518076608
Richards Developmental,-3750,-1364,0.09575278158171313
Richards Developmental,-3762,-2606,0.04485535742818551
Richards Developmental,-882,-1112,0.0670352086820887
Richards Developmental,-720,-1082,0.08908542751733493
Richards Developmental,-1719,-3745,0.03832601576095353
Richards Developmental,-2509,-1655,0.08572080331557487
Richards Developmental,-1161,-2010,0.020620233601041663
Richards Developmental,-1492,-2690,0.0611150267162769
Richards Developmental,-1801,-1134,0.10268508618587938
Richards Developmental,-1475,-889,0.07275259288925255
Richards Developmental,-3766,-3041,0.04506387106613979
Richards Developmental,-775,-1175,0.07957020128286674
Richards Developmental,-3532,-1179,0.04462052551242675
Richards Developmental,-879,-801,0.0537302360774517
Richards Developmental,-2413,-2837,0.07554485859631202
Richards Developmental,-735,-2698,0.007835044278661163
Richards Developmental,-1971,-1847,0.0791219877710039
Richards Developmental,-935,-1018,0.06279160175052324
Richards Developmental,-3117,-2985,0.09555011550459624
Richards Developmental,-1606,-3249,0.01845889027030867
Richards Developmental,-691,-3661,0.03519357768184947
Richards Developmental,-2787,-2367,0.06486933087500722
Richards Developmental,-2517,-2463,0.09501943760262112
Richards Developmental,-3421,-932,0.06765172677538538
Richards Developmental,-1927,-2935,0.07230233740401376
Richards Developmental,-3043,-904,0.07315803639697768
Richards Developmental,-1807,-1755,0.0646322106536224
Richards Developmental,-3378,-2020,0.07357539618615075
Richards Developmental,-3164,-2270,0.07724517362034304
Richards Developmental,-782,-1921,0.0697450874460185
Richards Developmental,-3659,-3104,0.04396609812572584
Richards Developmental,-2664,-939,0.10020027950296208
Richards Developmental,-3364,-591,0.08660407007912801
Richards Developmental,-1433,-2163,0.03903208801363649
Richards Developmental,-1642,-1415,0.09037555267624318
Richards Developmental,-770,-740,0.06697004935854006
Richards Developmental,-1069,-3627,0.013762145164339948
Richards Developmental,-837,-2013,0.03599170410199533
Richards Developmental,-1223,-2848,0.028796534481193875
Richards Developmental,-1385,-2816,0.01964261835845671
Richards Developmental,-2958,-3329,0.08279593680721532
Richards Developmental,-826,-895,0.04824489708837884
Richards Developmental,-1117,-3036,0.008434554930823943
Richards Developmental,-1472,-578,0.06799843092764807
Richards Developmental,-2610,-909,0.0737324985976339
Richards Developmental,-844,-2697,0.010466616953825642
Richards Developmental,-787,-2418,0.01041351628968995
Richards Developmental,-3224,-2860,0.02861255754229987
Richards Developmental,-2609,-784,0.10610212277660794
Richards Developmental,-1527,-733,0.08675827125701918
Richards Developmental,-2399,-1470,0.056859981272193244
Richards Developmental,-1801,-1072,0.07471091224002138
Richards Developmental,-3636,-805,0.10022169585265406
Richards Developmental,-1742,-606,0.0741320000807398
Richards Developmental,-3116,-2861,0.08660098218850548
Richards Developmental,-1650,-2285,0.028599672311887467
Richards Developmental,-1013,-3410,0.030662721783654118
Richards Developmental,-562,-1550,0.07994935986332581
Richards Developmental,-3958,-554,0.058840457432243407
Richards Developmental,-4014,-771,0.06279122682205021
Richards Developmental,-2462,-2370,0.07732795038947302
Richards Developmental,-674,-1922,0.04767649442945375
Richards Developmental,-2254,-3242,0.04608279295115346
Richards Developmental,-2292,-1595,0.07763717919944378
Richards Developmental,-1982,-3027,0.07734213830161846
Richards Developmental,-946,-2137,0.018743416103506758
Richards Developmental,-2743,-3455,0.04334672201223187
Richards Developmental,-962,-3752,0.0523462729243267
Richards Developmental,-1002,-2354,0.03135660246956541
Richards Developmental,-2018,-1132,0.0686283138033448
Richards Developmental,-2237,-1503,0.06878804197996774
Richards Developmental,-884,-1298,0.06765462118120666
Richards Developmental,-1001,-2229,0.024899094756137316
Richards Developmental,-1548,-2845,0.02128452192395619
Richards Developmental,-3599,-2515,0.057490376260553325
Richards Developmental,-3309,-560,0.07537012992233948
Richards Developmental,-2342,-1129,0.06682739583346164
Richards Developmental,-1984,-3276,0.05150244954193352
Richards Developmental,-2661,-566,0.09277049676011917
Richards Developmental,-1699,-1694,0.07341111513189008
Richards Developmental,-2986,-625,0.10898911230109115
Richards Developmental,-2073,-1225,0.07435173588268357
Richards Developmental,-2795,-3237,0.06919604920288068
Richards Developmental,-1798,-823,0.08014227670910197
Richards Developmental,-2350,-1936,0.08841414944797592
Richards Developmental,-3058,-2458,0.07453360374777013
Richards Developmental,-2187,-1907,0.08300641264403343
Richards Developmental,-1713,-3123,0.038071791553301995
Richards Developmental,-900,-2976,0.030518256101026514
Richards Developmental,-1380,-2319,0.020973467250133486
Richards Developmental,-3798,-773,0.07220381085464851
Richards Developmental,-885,-1423,0.06474505165845537
Richards Developmental,-839,-2200,0.03926049969428162
Richards Developmental,-1800,-948,0.0463904644511489
Richards Developmental,-2095,-3523,0.081443188891257845
Richards Developmental,-1694,-1259,0.06683441336150582
Richards Developmental,-1434,-2287,0.018163987591829772
Richards Developmental,-947,-2261,0.025391753210138576
Richards Developmental,-2338,-694,0.07006342209922509
Richards Developmental,-1692,-1011,0.07201642535055466
Richards Developmental,-2885,-1372,0.07888560369728512
Richards Developmental,-744,-3568,0.03900955240203556
Richards Developmental,-1117,-2974,0.0024798592148376278
Richards Developmental,-2025,-1940,0.08345433209638542
Richards Developmental,-781,-1796,0.07342770207681999
Richards Developmental,-3587,-1334,0.0699545896790199
Richards Developmental,-1387,-2940,0.03341406939068883
Richards Developmental,-628,-2761,0.03421578768233559
Richards Developmental,-2033,-2685,0.09355451384944644
Richards Developmental,-1041,-769,0.07000357246102332
Richards Developmental,-1330,-2723,0.020995165451821216
Richards Developmental,-1704,-2191,0.03276906466489818
Richards Developmental,-1825,-3557,0.03909085443468807
Richards Developmental,-1483,-1696,0.06492253500125124
Richards Developmental,-2237,-1440,0.07379929228722637
Richards Developmental,-1335,-3220,0.019087020908080357
Richards Developmental,-1695,-1321,0.07534724519966714
Richards Developmental,-3651,-2359,0.06737748112691226
Richards Developmental,-991,-1235,0.0746836144420721
Richards Developmental,-2203,-3460,0.037120318238562044
Richards Developmental,-672,-1735,0.051939640622339994
Richards Developmental,-3009,-2986,0.07453679136987862
Richards Developmental,-2252,-2994,0.05219827178115316
Richards Developmental,-2724,-1529,0.07370930946580169
Richards Developmental,-2785,-2243,0.09169011999225134
Richards Developmental,-3221,-2549,0.07274225633040794
Richards Developmental,-3702,-1954,0.045496137323928584
Richards Developmental,-1281,-3252,0.014685942514490444
Richards Developmental,-3009,-3049,0.04226062989483795
Richards Developmental,-3093,-562,0.07291001033752949
Richards Developmental,-2903,-3236,0.07145196967710585
Richards Developmental,-1100,-1234,0.08051162207917728
Richards Developmental,-1480,-1448,0.09040128971854096
Richards Developmental,-2473,-3489,0.05882229399265208
Richards Developmental,-3537,-1738,0.06052153773501193
Richards Developmental,-555,-804,0.03368685565027284
Richards Developmental,-2236,-1378,0.07029240350774607
Richards Developmental,-2959,-3391,0.06060298386330519
Richards Developmental,-677,-2232,0.02874585428057244
Richards Developmental,-2467,-2867,0.08213956073652698
Richards Developmental,-1815,-2563,0.013784731085343185
Richards Developmental,-506,-1333,0.041393538217013526
Richards Developmental,-1103,-1607,0.04733770429846497
Richards Developmental,-3174,-3264,0.05560358035856272
Richards Developmental,-1855,-1102,0.07167968228251477
Richards Developmental,-2879,-813,0.10428700131712768
Richards Developmental,-1598,-2441,0.04550725015319826
Richards Developmental,-2626,-2524,0.0802222979448452
Richards Developmental,-1861,-1662,0.06582566403555588
Richards Developmental,-2469,-3116,0.1033783300393008
Richards Developmental,-783,-1983,0.05789223928679267
Richards Developmental,-1802,-1196,0.07854516665618638
Richards Developmental,-2898,-2739,0.07952606570847343
Richards Developmental,-1219,-2414,0.02669956554417989
Richards Developmental,-2305,-2900,0.06998120203257133
Richards Developmental,-1486,-2069,0.03177033972665612
Richards Developmental,-1116,-2912,0.015460682895831829
Richards Developmental,-2471,-3240,0.0762727093074129
Richards Developmental,-792,-2977,0.024156596074143583
Richards Developmental,-2461,-2246,0.08392331228988781
Richards Developmental,-3384,-2703,0.025795570179518876
Richards Developmental,-722,-1269,0.08023626358890877
Richards Developmental,-2957,-3204,0.08267374711710525
Richards Developmental,-3392,-3511,0.004672414958590582
Richards Developmental,-1852,-792,0.07150810860397802
Richards Developmental,-773,-1051,0.08054891747713572
Richards Developmental,-1257,-704,0.10215771609888291
Richards Developmental,-1440,-2908,0.0425003410754007
Richards Developmental,-1663,-3528,0.017853063403303504
Richards Developmental,-2999,-1992,0.08578935321073802
Richards Developmental,-3107,-1991,0.08425628124777841
Richards Developmental,-1123,-3657,0.0052112066127908835
Richards Developmental,-2881,-937,0.08515449371808598
Richards Developmental,-2896,-2553,0.03246256934687192
Richards Developmental,-3323,-1927,0.0719911780300179
Richards Developmental,-2849,-3268,0.031857440610115806
Richards Developmental,-1541,-2100,0.02532237557486461
Richards Developmental,-3119,-3234,0.023518795155689068
